"name","whitelist","blacklist","wpercentage","bpercentage","sum","wnorm","bnorm","remainder","wrnorm","wbnorm","tentropy","fentropy","centropy","gain"
"MingWin32_GCC_3x","44","435","0.000420566","0.002422589","479","0.09185804","0.908142","283702","0.3686157","0.6313843","0.4426415","0.949603226","0.9487487","0.000491651"
"MinGW_GCC_3x","43","431","0.000411007","0.002400312","474","0.0907173","0.9092827","283707","0.3686127","0.6313873","0.4388596","0.949600919","0.948749","0.000491343"
"MinGW_GCC_3x_additional","43","431","0.000411007","0.002400312","474","0.0907173","0.9092827","283707","0.3686127","0.6313873","0.4388596","0.949600919","0.948749","0.000491343"
"MingWin32_GCC_3x_additional","43","426","0.000411007","0.002372466","469","0.09168444","0.9083155","283712","0.3686062","0.6313938","0.4420674","0.949595875","0.9487582","0.000482098"
"MingWin32_v","43","426","0.000411007","0.002372466","469","0.09168444","0.9083155","283712","0.3686062","0.6313938","0.4420674","0.949595875","0.9487582","0.000482098"
"MingWin32_v_h","43","426","0.000411007","0.002372466","469","0.09168444","0.9083155","283712","0.3686062","0.6313938","0.4420674","0.949595875","0.9487582","0.000482098"
"MingWin32_v_h_additional","43","426","0.000411007","0.002372466","469","0.09168444","0.9083155","283712","0.3686062","0.6313938","0.4420674","0.949595875","0.9487582","0.000482098"
"Windows_CryptDecrypt__8_byt_STR_13_","1103","1046","0.01054282","0.005825351","2149","0.513262","0.486738","282032","0.3670435","0.6329566","0.9994925","0.9483749","0.9487615","0.000478915"
"PEiD_01063_Microsoft_Visual_C___4_2_","19","321","0.000181608","0.001787703","340","0.05588235","0.9441177","283841","0.3685232","0.6314768","0.3108777","0.949531431","0.9487673","0.000473038"
"Qemu_Detection","878","2515","0.008392197","0.01400646","3393","0.2587681","0.7412319","280788","0.3694709","0.6305291","0.8248817","0.950264983","0.948768","0.000472411"
"Advapi_Hash_API","4591","6055","0.0438822","0.03372132","10646","0.4312418","0.5687582","273535","0.3656936","0.6343064","0.9863154","0.947308045","0.9487693","0.000471028"
"Win_Trojan_Sality_1054","0","202","0","0.001124972","202","0","1","283979","0.368411","0.6315889","0","0.949444233","0.9487693","0.000471016"
"_Microsoft_Visual_Cpp_71_","308","1187","0.00294396","0.006610604","1495","0.2060201","0.7939799","282686","0.3690066","0.6309934","0.7338061","0.94990628","0.9487695","0.000470936"
"PEiD_01901_PureBasic_4_x____Neil_Hodgson_","0","197","0","0.001097126","197","0","1","283984","0.3684046","0.6315954","0","0.949439188","0.948781","0.000459352"
"PEiD_01100_Microsoft_Visual_C___v4_x_","21","322","0.000200725","0.001793272","343","0.06122449","0.9387755","283838","0.3685201","0.6314799","0.3322866","0.949528983","0.948784","0.000456385"
"PEiD_01079_Microsoft_Visual_C___7_1_","300","1153","0.002867493","0.006421252","1453","0.2064694","0.7935306","282728","0.3689801","0.6310199","0.7346796","0.949885751","0.9487854","0.000454955"
"maldoc_OLE_file_magic_number","158","775","0.001510213","0.004316106","933","0.1693462","0.8306538","283248","0.368804","0.631196","0.656207","0.949749356","0.9487856","0.000454749"
"Win_Trojan_Starter_290","0","195","0","0.001085988","195","0","1","283986","0.368402","0.6315981","0","0.94943717","0.9487857","0.000454687"
"PEiD_01130_Microsoft_Windows_Shortcut_file_","175","820","0.001672704","0.004566719","995","0.1758794","0.8241206","283186","0.3688247","0.6311753","0.6709792","0.949765413","0.9487893","0.000451068"
"Win_Trojan_Agent_36925","0","192","0","0.00106928","192","0","1","283989","0.3683981","0.6316019","0","0.949434144","0.9487927","0.000447689"
"Win_Trojan_Crypted_30","23","326","0.000219841","0.001815549","349","0.06590258","0.9340974","283832","0.3685208","0.6314792","0.3504434","0.949529561","0.9487938","0.000446542"
"OfficeMacrosWinintelDLL","10","263","9.55831E-05","0.001464691","273","0.03663004","0.96337","283908","0.368468","0.6315321","0.2266217","0.94948848","0.9487941","0.000446316"
"ms_vc72","7625","10800","0.07288212","0.06014702","18425","0.4138399","0.5861601","265756","0.3649814","0.6350186","0.9784728","0.946740599","0.948798","0.000442398"
"DotNET_ConfuserEx","6","237","5.73499E-05","0.001319893","243","0.02469136","0.9753087","283938","0.3684431","0.6315569","0.1670268","0.949469166","0.9488001","0.000440261"
"_UPX_v30_EXE_LZMA__Markus_Oberhumer__Laszlo_Molnar__John_Reiser_","26","335","0.000248516","0.001865672","361","0.07202216","0.9279779","283820","0.3685258","0.6314742","0.373425","0.949533454","0.9488016","0.000438756"
"TrojanChangeStartPageSampleA","43","402","0.000411007","0.002238806","445","0.09662921","0.9033708","283736","0.368575","0.631425","0.4582185","0.949571663","0.9488022","0.000438119"
"_MASMTASM__sig2h_","1093","1066","0.01044723","0.005936734","2159","0.5062529","0.4937471","282022","0.3670919","0.632908","0.9998872","0.948413","0.9488041","0.000436307"
"PEiD_01005_MASM_TASM___sig2_h__","1093","1066","0.01044723","0.005936734","2159","0.5062529","0.4937471","282022","0.3670919","0.632908","0.9998872","0.948413","0.9488041","0.000436307"
"UPX_293_302_LZMA_BoB","21","312","0.000200725","0.001737581","333","0.06306306","0.9369369","283848","0.3685071","0.6314929","0.339486","0.949518894","0.9488041","0.000436305"
"_Microsoft_Visual_Cpp_v71_EXE_","101","4","0.000965389","2.22767E-05","105","0.9619048","0.03809524","284076","0.3679297","0.6320703","0.2334897","0.949069194","0.9488048","0.00043557"
"Prime_Constants_long","261","1037","0.002494719","0.005775228","1298","0.2010786","0.7989214","282883","0.3689158","0.6310842","0.72408","0.949835953","0.9488048","0.00043556"
"DarkComet_1","0","186","0","0.001035865","186","0","1","283995","0.3683903","0.6316097","0","0.94942809","0.9488067","0.000433693"
"DarkComet_3","0","186","0","0.001035865","186","0","1","283995","0.3683903","0.6316097","0","0.94942809","0.9488067","0.000433693"
"borland_delphi_6_7","27","336","0.000258074","0.001871241","363","0.07438017","0.9256198","283818","0.3685249","0.6314751","0.3820609","0.949532734","0.9488079","0.000432499"
"_PureBasic_4x__Neil_Hodgson_","0","185","0","0.001030296","185","0","1","283996","0.368389","0.631611","0","0.949427081","0.948809","0.00043136"
"PureBasic4xNeilHodgson","0","185","0","0.001030296","185","0","1","283996","0.368389","0.631611","0","0.949427081","0.948809","0.00043136"
"upx_dll","10","255","9.55831E-05","0.001420138","265","0.03773585","0.9622642","283916","0.3684576","0.6315424","0.231813","0.949480409","0.9488112","0.000429189"
"_UPX_v0896","10","255","9.55831E-05","0.001420138","265","0.03773585","0.9622642","283916","0.3684576","0.6315424","0.231813","0.949480409","0.9488112","0.000429189"
"_UPX_v0896__v102__v105__v122_DLL__Laszlo__Markus_","10","255","9.55831E-05","0.001420138","265","0.03773585","0.9622642","283916","0.3684576","0.6315424","0.231813","0.949480409","0.9488112","0.000429189"
"Borland_Delphi_30","127","16","0.001213905","8.91067E-05","143","0.8881119","0.1118881","284038","0.3678874","0.6321126","0.505585","0.949036156","0.948813","0.000427359"
"Win_Trojan_Neshuta_1","0","183","0","0.001019158","183","0","1","283998","0.3683864","0.6316136","0","0.949425063","0.9488137","0.000426695"
"SUSP_Reversed_Base64_Encoded_EXE","0","183","0","0.001019158","183","0","1","283998","0.3683864","0.6316136","0","0.949425063","0.9488137","0.000426695"
"_UPX_302_","29","341","0.000277191","0.001899087","370","0.07837838","0.9216216","283811","0.3685269","0.6314731","0.3964394","0.949534321","0.9488142","0.000426172"
"antisb_sandboxie","46","406","0.000439682","0.002261083","452","0.1017699","0.8982301","283729","0.3685735","0.6314265","0.4745811","0.949570513","0.948815","0.000425344"
"PEiD_02416_UPX_2_93__LZMA__","23","315","0.000219841","0.001754288","338","0.06804734","0.9319527","283843","0.3685065","0.6314934","0.3585941","0.949518463","0.9488156","0.000424742"
"Check_VBox_Description","11","256","0.000105141","0.001425707","267","0.0411985","0.9588015","283914","0.3684566","0.6315433","0.2477605","0.949479689","0.9488204","0.000419976"
"PEiD_01308_nSPack_2_x____North_Star_Liu_Xing_Ping_","0","180","0","0.00100245","180","0","1","284001","0.3683825","0.6316175","0","0.949422036","0.9488207","0.000419697"
"Win_Downloader_612_1","0","180","0","0.00100245","180","0","1","284001","0.3683825","0.6316175","0","0.949422036","0.9488207","0.000419697"
"PEiD_02185_TASM___MASM_","2","200","1.91166E-05","0.001113834","202","0.00990099","0.990099","283979","0.368404","0.631596","0.08013605","0.949438756","0.9488208","0.000419528"
"pecompact2","42","388","0.000401449","0.002160838","430","0.09767442","0.9023256","283751","0.3685591","0.6314409","0.46158","0.949559267","0.9488209","0.000419475"
"Win_Downloader_611_1","0","179","0","0.000996881","179","0","1","284002","0.3683812","0.6316188","0","0.949421027","0.948823","0.000417364"
"Upack_036_beta_Dwing","0","179","0","0.000996881","179","0","1","284002","0.3683812","0.6316188","0","0.949421027","0.948823","0.000417364"
"NSPack_3x_Liu_Xing_Ping_additional","0","178","0","0.000991312","178","0","1","284003","0.3683799","0.6316201","0","0.949420018","0.9488254","0.000415032"
"NsPack_3x_Liu_Xing_Ping","0","178","0","0.000991312","178","0","1","284003","0.3683799","0.6316201","0","0.949420018","0.9488254","0.000415032"
"Destructive_Target_Cleaning_Tool_3","331","182","0.003163801","0.001013589","513","0.6452242","0.3547758","283668","0.3676481","0.6323519","0.9382611","0.948849105","0.94883","0.000410378"
"_PECompact_20x_Heuristic_Mode__Jeremy_Collake_","42","382","0.000401449","0.002127423","424","0.0990566","0.9009434","283757","0.3685513","0.6314487","0.4659979","0.949553213","0.9488317","0.000408625"
"PEiD_01597_PEEncrypt_v4_0b__JunkCode__","204","866","0.001949895","0.0048229","1070","0.1906542","0.8093458","283111","0.36882","0.63118","0.702838","0.949761749","0.948832","0.00040834"
"PEiD_01057_Microsoft_Visual_C_2_0_","28","327","0.000267633","0.001821118","355","0.07887324","0.9211268","283826","0.368511","0.631489","0.3981965","0.949521926","0.9488332","0.000407162"
"Borland_Delphi_v60_v70_additional","4","209","3.82332E-05","0.001163956","213","0.01877934","0.9812207","283968","0.3684112","0.6315888","0.1345309","0.949444376","0.9488336","0.000406789"
"dll_injection_thread","141","686","0.001347722","0.00382045","827","0.1704958","0.8295043","283354","0.368726","0.6312739","0.6588376","0.949688892","0.9488425","0.000397889"
"InnoSetupInstaller","191","822","0.001825637","0.004577857","1013","0.1885489","0.8114511","283168","0.3687917","0.6312083","0.6984259","0.949739786","0.948844","0.000396425"
"Win_Trojan_Agent_36126","0","170","0","0.000946759","170","0","1","284011","0.3683695","0.6316305","0","0.949411947","0.948844","0.000396372"
"_PECompact_V2X__Bitsum_Technologies_","59","434","0.00056394","0.002417019","493","0.1196755","0.8803245","283688","0.368581","0.631419","0.5284272","0.949576294","0.9488457","0.00039469"
"PECompactV2XBitsumTechnologies","59","434","0.00056394","0.002417019","493","0.1196755","0.8803245","283688","0.368581","0.631419","0.5284272","0.949576294","0.9488457","0.00039469"
"_PECompact_2x__Jeremy_Collake_","59","434","0.00056394","0.002417019","493","0.1196755","0.8803245","283688","0.368581","0.631419","0.5284272","0.949576294","0.9488457","0.00039469"
"_PECompact_V2X_Bitsum_Technologies_","59","434","0.00056394","0.002417019","493","0.1196755","0.8803245","283688","0.368581","0.631419","0.5284272","0.949576294","0.9488457","0.00039469"
"PureBasic","0","168","0","0.00093562","168","0","1","284013","0.3683669","0.631633","0","0.949409929","0.9488487","0.000391707"
"Win_Downloader_609_1","0","166","0","0.000924482","166","0","1","284015","0.3683643","0.6316357","0","0.949407911","0.9488533","0.000387042"
"PEiD_01076_Microsoft_Visual_C___7_0_MFC_","171","760","0.001634471","0.004232569","931","0.1836735","0.8163266","283250","0.3687555","0.6312445","0.6880476","0.94971175","0.9488545","0.000385853"
"_PECompact_2xx__BitSum_Technologies_","59","428","0.00056394","0.002383604","487","0.1211499","0.8788501","283694","0.3685732","0.6314268","0.5326572","0.94957024","0.9488558","0.000384593"
"PECompact2xxBitSumTechnologies","59","428","0.00056394","0.002383604","487","0.1211499","0.8788501","283694","0.3685732","0.6314268","0.5326572","0.94957024","0.9488558","0.000384593"
"_PeCompact_v208__Bitsum_Technologiessignature_by_loveboom_","59","428","0.00056394","0.002383604","487","0.1211499","0.8788501","283694","0.3685732","0.6314268","0.5326572","0.94957024","0.9488558","0.000384593"
"_PECompact_v20_","59","428","0.00056394","0.002383604","487","0.1211499","0.8788501","283694","0.3685732","0.6314268","0.5326572","0.94957024","0.9488558","0.000384593"
"_PeCompact_253_DLL__BitSum_Technologies_","59","428","0.00056394","0.002383604","487","0.1211499","0.8788501","283694","0.3685732","0.6314268","0.5326572","0.94957024","0.9488558","0.000384593"
"GoLang","3","190","2.86749E-05","0.001058142","193","0.01554404","0.9844559","283988","0.3683888","0.6316112","0.1156309","0.949426936","0.9488606","0.000379702"
"Upack_V03X_Dwing","0","162","0","0.000902205","162","0","1","284019","0.3683591","0.6316409","0","0.949403875","0.9488627","0.000377712"
"Upack_Patch_or_any_Version_Sign_by_hot_UNP","0","162","0","0.000902205","162","0","1","284019","0.3683591","0.6316409","0","0.949403875","0.9488627","0.000377712"
"Upack_Patch_or_any_Version_Dwing","0","162","0","0.000902205","162","0","1","284019","0.3683591","0.6316409","0","0.949403875","0.9488627","0.000377712"
"Upack_V036_V037_DLL_Dwing","0","162","0","0.000902205","162","0","1","284019","0.3683591","0.6316409","0","0.949403875","0.9488627","0.000377712"
"Upack_V03X_Dwing_additional","0","162","0","0.000902205","162","0","1","284019","0.3683591","0.6316409","0","0.949403875","0.9488627","0.000377712"
"Upack_v028_0399_relocated_image_base_Delphi_NET_DLL_or_something_else_img_srcimagessmiliessmilegif_","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"PEiD_01520_PE_Armor_V0_760_V0_765____hying_","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"WinUpack_v039_final_relocated_image_base_By_Dwing_c2005_h2_additional","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"WinUpack_v039_final_relocated_image_base_By_Dwing_c2005_h2","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"ASPack_v10804_additional","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"ASPack_v10804_Hint_WIN_EP","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Upack_v028_039_relocated_image_base_Delphi_NET_DLL_or_something_else_Dwing_h","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Upack_v028_039_relocated_image_base_Delphi_NET_DLL_or_something_else_Dwing","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Upack_028_0399_relocated_image_base_Delphi_NET_DLL_or_something_else_Dwing","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Upack_028_0399_relocated_image_base_Delphi_NET_DLL_or_something_else_Dwing_h","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Upack_036_beta_Dwing_additional","0","161","0","0.000896636","161","0","1","284020","0.3683579","0.6316422","0","0.949402866","0.948865","0.00037538"
"Ammyy_Admin_AA_v3","0","159","0","0.000885498","159","0","1","284022","0.3683553","0.6316447","0","0.949400848","0.9488696","0.000370715"
"CRC16_table","297","163","0.002838818","0.000907775","460","0.6456522","0.3543478","283721","0.3676993","0.6323007","0.9378912","0.948889124","0.9488713","0.000369049"
"Upack_01x_020_021_024_beta_Dwing","0","158","0","0.000879929","158","0","1","284023","0.368354","0.631646","0","0.949399839","0.948872","0.000368382"
